FileName, Size,DateModified
         ca_subCA_das_2012101521.nc,26.90 Mbytes,2016-11-04T20:42:57Z
         ca_subCA_das_2012101515.nc,26.90 Mbytes,2016-11-04T20:42:56Z
         ca_subCA_das_2012101509.nc,26.90 Mbytes,2016-11-04T20:42:56Z
         ca_subCA_das_2012101503.nc,26.90 Mbytes,2016-11-04T20:42:55Z
         ca_subCA_das_2012101421.nc,26.90 Mbytes,2016-11-04T20:42:54Z
         ca_subCA_das_2012101415.nc,26.90 Mbytes,2016-11-04T20:42:54Z
         ca_subCA_das_2012101409.nc,26.90 Mbytes,2016-11-04T20:42:53Z
         ca_subCA_das_2012101403.nc,26.90 Mbytes,2016-11-04T20:42:52Z
         ca_subCA_das_2012101321.nc,26.90 Mbytes,2016-11-04T20:42:52Z
         ca_subCA_das_2012101315.nc,26.90 Mbytes,2016-11-04T20:42:51Z
         ca_subCA_das_2012101309.nc,26.90 Mbytes,2016-11-04T20:42:50Z
         ca_subCA_das_2012101303.nc,26.90 Mbytes,2016-11-04T20:42:50Z
         ca_subCA_das_2012101221.nc,26.90 Mbytes,2016-11-04T20:42:49Z
         ca_subCA_das_2012101215.nc,26.90 Mbytes,2016-11-04T20:42:48Z
         ca_subCA_das_2012101209.nc,26.90 Mbytes,2016-11-04T20:42:48Z
         ca_subCA_das_2012101203.nc,26.90 Mbytes,2016-11-04T20:42:47Z
         ca_subCA_das_2012101121.nc,26.90 Mbytes,2016-11-04T20:42:47Z
         ca_subCA_das_2012101115.nc,26.90 Mbytes,2016-11-04T20:42:46Z
         ca_subCA_das_2012101109.nc,26.90 Mbytes,2016-11-04T20:42:45Z
         ca_subCA_das_2012101103.nc,26.90 Mbytes,2016-11-04T20:42:45Z
         ca_subCA_das_2012101021.nc,26.90 Mbytes,2016-11-04T20:42:44Z
         ca_subCA_das_2012101015.nc,26.90 Mbytes,2016-11-04T20:42:43Z
         ca_subCA_das_2012101009.nc,26.90 Mbytes,2016-11-04T20:42:42Z
         ca_subCA_das_2012101003.nc,26.90 Mbytes,2016-11-04T20:42:42Z
         ca_subCA_das_2012100921.nc,26.90 Mbytes,2016-11-04T20:42:41Z
         ca_subCA_das_2012100915.nc,26.90 Mbytes,2016-11-04T20:42:40Z
         ca_subCA_das_2012100909.nc,26.90 Mbytes,2016-11-04T20:42:40Z
         ca_subCA_das_2012100903.nc,26.90 Mbytes,2016-11-04T20:42:39Z
         ca_subCA_das_2012100821.nc,26.90 Mbytes,2016-11-04T20:42:38Z
         ca_subCA_das_2012100815.nc,26.90 Mbytes,2016-11-04T20:42:38Z
         ca_subCA_das_2012100809.nc,26.90 Mbytes,2016-11-04T20:42:37Z
         ca_subCA_das_2012100803.nc,26.90 Mbytes,2016-11-04T20:42:37Z
         ca_subCA_das_2012100721.nc,26.90 Mbytes,2016-11-04T20:42:36Z
         ca_subCA_das_2012100715.nc,26.90 Mbytes,2016-11-04T20:42:35Z
         ca_subCA_das_2012100709.nc,26.90 Mbytes,2016-11-04T20:42:35Z
         ca_subCA_das_2012100703.nc,26.90 Mbytes,2016-11-04T20:42:34Z
         ca_subCA_das_2012100621.nc,26.90 Mbytes,2016-11-04T20:42:33Z
         ca_subCA_das_2012100615.nc,26.90 Mbytes,2016-11-04T20:42:33Z
         ca_subCA_das_2012100609.nc,26.90 Mbytes,2016-11-04T20:42:32Z
         ca_subCA_das_2012100603.nc,26.90 Mbytes,2016-11-04T20:42:31Z
         ca_subCA_das_2012100521.nc,26.90 Mbytes,2016-11-04T20:42:31Z
         ca_subCA_das_2012100515.nc,26.90 Mbytes,2016-11-04T20:42:30Z
         ca_subCA_das_2012100509.nc,26.90 Mbytes,2016-11-04T20:42:29Z
         ca_subCA_das_2012100503.nc,26.90 Mbytes,2016-11-04T20:42:29Z
         ca_subCA_das_2012100421.nc,26.90 Mbytes,2016-11-04T20:42:28Z
         ca_subCA_das_2012100415.nc,26.90 Mbytes,2016-11-04T20:42:27Z
         ca_subCA_das_2012100409.nc,26.90 Mbytes,2016-11-04T20:42:27Z
         ca_subCA_das_2012100403.nc,26.90 Mbytes,2016-11-04T20:42:26Z
         ca_subCA_das_2012100321.nc,26.90 Mbytes,2016-11-04T20:42:26Z
         ca_subCA_das_2012100315.nc,26.90 Mbytes,2016-11-04T20:42:25Z
         ca_subCA_das_2012100309.nc,26.90 Mbytes,2016-11-04T20:42:24Z
         ca_subCA_das_2012100303.nc,26.90 Mbytes,2016-11-04T20:42:23Z
         ca_subCA_das_2012100221.nc,26.90 Mbytes,2016-11-04T20:42:22Z
         ca_subCA_das_2012100215.nc,26.90 Mbytes,2016-11-04T20:42:21Z
         ca_subCA_das_2012100209.nc,26.90 Mbytes,2016-11-04T20:42:21Z
         ca_subCA_das_2012100203.nc,26.90 Mbytes,2016-11-04T20:42:20Z
         ca_subCA_das_2012100121.nc,26.90 Mbytes,2016-11-04T20:42:19Z
         ca_subCA_das_2012100115.nc,26.90 Mbytes,2016-11-04T20:42:19Z
         ca_subCA_das_2012100109.nc,26.90 Mbytes,2016-11-04T20:42:18Z
         ca_subCA_das_2012100103.nc,26.90 Mbytes,2016-11-04T20:42:17Z
         ca_subCA_das_2012093021.nc,26.90 Mbytes,2016-11-04T20:42:16Z
         ca_subCA_das_2012093015.nc,26.90 Mbytes,2016-11-04T20:42:16Z
         ca_subCA_das_2012093009.nc,26.90 Mbytes,2016-11-04T20:42:15Z
         ca_subCA_das_2012093003.nc,26.90 Mbytes,2016-11-04T20:42:15Z
         ca_subCA_das_2012092921.nc,26.90 Mbytes,2016-11-04T20:42:14Z
         ca_subCA_das_2012092915.nc,26.90 Mbytes,2016-11-04T20:42:14Z
         ca_subCA_das_2012092909.nc,26.90 Mbytes,2016-11-04T20:42:13Z
         ca_subCA_das_2012092903.nc,26.90 Mbytes,2016-11-04T20:42:12Z
         ca_subCA_das_2012092821.nc,26.90 Mbytes,2016-11-04T20:42:12Z
         ca_subCA_das_2012092815.nc,26.90 Mbytes,2016-11-04T20:42:11Z
         ca_subCA_das_2012092809.nc,26.90 Mbytes,2016-11-04T20:42:10Z
         ca_subCA_das_2012092803.nc,26.90 Mbytes,2016-11-04T20:42:09Z
         ca_subCA_das_2012092721.nc,26.90 Mbytes,2016-11-04T20:42:09Z
         ca_subCA_das_2012092715.nc,26.90 Mbytes,2016-11-04T20:42:08Z
         ca_subCA_das_2012092709.nc,26.90 Mbytes,2016-11-04T20:42:07Z
         ca_subCA_das_2012092703.nc,26.90 Mbytes,2016-11-04T20:42:07Z
         ca_subCA_das_2012092621.nc,26.90 Mbytes,2016-11-04T20:42:06Z
         ca_subCA_das_2012092615.nc,26.90 Mbytes,2016-11-04T20:42:05Z
         ca_subCA_das_2012092609.nc,26.90 Mbytes,2016-11-04T20:42:05Z
         ca_subCA_das_2012092603.nc,26.90 Mbytes,2016-11-04T20:42:04Z
         ca_subCA_das_2012092521.nc,26.90 Mbytes,2016-11-04T20:42:03Z
         ca_subCA_das_2012092515.nc,26.90 Mbytes,2016-11-04T20:42:02Z
         ca_subCA_das_2012092509.nc,26.90 Mbytes,2016-11-04T20:42:02Z
         ca_subCA_das_2012092503.nc,26.90 Mbytes,2016-11-04T20:42:01Z
         ca_subCA_das_2012092421.nc,26.90 Mbytes,2016-11-04T20:42:00Z
         ca_subCA_das_2012092415.nc,26.90 Mbytes,2016-11-04T20:42:00Z
         ca_subCA_das_2012092409.nc,26.90 Mbytes,2016-11-04T20:41:59Z
         ca_subCA_das_2012092403.nc,26.90 Mbytes,2016-11-04T20:41:58Z
         ca_subCA_das_2012092321.nc,26.90 Mbytes,2016-11-04T20:41:57Z
         ca_subCA_das_2012092315.nc,26.90 Mbytes,2016-11-04T20:41:56Z
         ca_subCA_das_2012092309.nc,26.90 Mbytes,2016-11-04T20:41:56Z
         ca_subCA_das_2012092303.nc,26.90 Mbytes,2016-11-04T20:41:55Z
         ca_subCA_das_2012092221.nc,26.90 Mbytes,2016-11-04T20:41:54Z
         ca_subCA_das_2012092215.nc,26.90 Mbytes,2016-11-04T20:41:54Z
         ca_subCA_das_2012092209.nc,26.90 Mbytes,2016-11-04T20:41:53Z
         ca_subCA_das_2012092203.nc,26.90 Mbytes,2016-11-04T20:41:52Z
         ca_subCA_das_2012092121.nc,26.90 Mbytes,2016-11-04T20:41:52Z
         ca_subCA_das_2012092115.nc,26.90 Mbytes,2016-11-04T20:41:51Z
         ca_subCA_das_2012092109.nc,26.90 Mbytes,2016-11-04T20:41:51Z
         ca_subCA_das_2012092103.nc,26.90 Mbytes,2016-11-04T20:41:50Z
         ca_subCA_das_2012092021.nc,26.90 Mbytes,2016-11-04T20:41:49Z
         ca_subCA_das_2012092015.nc,26.90 Mbytes,2016-11-04T20:41:48Z
         ca_subCA_das_2012092009.nc,26.90 Mbytes,2016-11-04T20:41:47Z
         ca_subCA_das_2012092003.nc,26.90 Mbytes,2016-11-04T20:41:46Z
         ca_subCA_das_2012091921.nc,26.90 Mbytes,2016-11-04T20:41:45Z
         ca_subCA_das_2012091915.nc,26.90 Mbytes,2016-11-04T20:41:45Z
         ca_subCA_das_2012091909.nc,26.90 Mbytes,2016-11-04T20:41:44Z
         ca_subCA_das_2012091903.nc,26.90 Mbytes,2016-11-04T20:41:43Z
         ca_subCA_das_2012091821.nc,26.90 Mbytes,2016-11-04T20:41:43Z
         ca_subCA_das_2012091815.nc,26.90 Mbytes,2016-11-04T20:41:42Z
         ca_subCA_das_2012091809.nc,26.90 Mbytes,2016-11-04T20:41:42Z
         ca_subCA_das_2012091803.nc,26.90 Mbytes,2016-11-04T20:41:41Z
         ca_subCA_das_2012091721.nc,26.90 Mbytes,2016-11-04T20:41:40Z
         ca_subCA_das_2012091715.nc,26.90 Mbytes,2016-11-04T20:41:40Z
         ca_subCA_das_2012091709.nc,26.90 Mbytes,2016-11-04T20:41:39Z
         ca_subCA_das_2012091703.nc,26.90 Mbytes,2016-11-04T20:41:38Z
         ca_subCA_das_2012091621.nc,26.90 Mbytes,2016-11-04T20:41:38Z
         ca_subCA_das_2012091615.nc,26.90 Mbytes,2016-11-04T20:41:37Z
         ca_subCA_das_2012091609.nc,26.90 Mbytes,2016-11-04T20:41:36Z
         ca_subCA_das_2012091603.nc,26.90 Mbytes,2016-11-04T20:41:36Z
         ca_subCA_das_2012091521.nc,26.90 Mbytes,2016-11-04T20:41:35Z
         ca_subCA_das_2012091515.nc,26.90 Mbytes,2016-11-04T20:41:34Z
         ca_subCA_das_2012091509.nc,26.90 Mbytes,2016-11-04T20:41:33Z
         ca_subCA_das_2012091503.nc,26.90 Mbytes,2016-11-04T20:41:32Z
         ca_subCA_das_2012091421.nc,26.90 Mbytes,2016-11-04T20:41:32Z
         ca_subCA_das_2012091415.nc,26.90 Mbytes,2016-11-04T20:41:31Z
         ca_subCA_das_2012091409.nc,26.90 Mbytes,2016-11-04T20:41:30Z
         ca_subCA_das_2012091403.nc,26.90 Mbytes,2016-11-04T20:41:29Z
         ca_subCA_das_2012091321.nc,26.90 Mbytes,2016-11-04T20:41:29Z
         ca_subCA_das_2012091315.nc,26.90 Mbytes,2016-11-04T20:41:28Z
         ca_subCA_das_2012091309.nc,26.90 Mbytes,2016-11-04T20:41:27Z
         ca_subCA_das_2012091303.nc,26.90 Mbytes,2016-11-04T20:41:27Z
         ca_subCA_das_2012091221.nc,26.90 Mbytes,2016-11-04T20:41:26Z
         ca_subCA_das_2012091215.nc,26.90 Mbytes,2016-11-04T20:41:25Z
         ca_subCA_das_2012091209.nc,26.90 Mbytes,2016-11-04T20:41:24Z
         ca_subCA_das_2012091203.nc,26.90 Mbytes,2016-11-04T20:41:23Z
         ca_subCA_das_2012091121.nc,26.90 Mbytes,2016-11-04T20:41:23Z
         ca_subCA_das_2012091115.nc,26.90 Mbytes,2016-11-04T20:41:22Z
         ca_subCA_das_2012091109.nc,26.90 Mbytes,2016-11-04T20:41:22Z
         ca_subCA_das_2012091103.nc,26.90 Mbytes,2016-11-04T20:41:21Z
         ca_subCA_das_2012091021.nc,26.90 Mbytes,2016-11-04T20:41:20Z
         ca_subCA_das_2012091015.nc,26.90 Mbytes,2016-11-04T20:41:19Z
         ca_subCA_das_2012091009.nc,26.90 Mbytes,2016-11-04T20:41:19Z
         ca_subCA_das_2012091003.nc,26.90 Mbytes,2016-11-04T20:41:18Z
         ca_subCA_das_2012090921.nc,26.90 Mbytes,2016-11-04T20:41:17Z
         ca_subCA_das_2012090915.nc,26.90 Mbytes,2016-11-04T20:41:17Z
         ca_subCA_das_2012090909.nc,26.90 Mbytes,2016-11-04T20:41:16Z
         ca_subCA_das_2012090903.nc,26.90 Mbytes,2016-11-04T20:41:15Z
         ca_subCA_das_2012090821.nc,26.90 Mbytes,2016-11-04T20:41:15Z
         ca_subCA_das_2012090815.nc,26.90 Mbytes,2016-11-04T20:41:14Z
         ca_subCA_das_2012090809.nc,26.90 Mbytes,2016-11-04T20:41:13Z
         ca_subCA_das_2012090803.nc,26.90 Mbytes,2016-11-04T20:41:12Z
         ca_subCA_das_2012090721.nc,26.90 Mbytes,2016-11-04T20:41:12Z
         ca_subCA_das_2012090715.nc,26.90 Mbytes,2016-11-04T20:41:11Z
         ca_subCA_das_2012090709.nc,26.90 Mbytes,2016-11-04T20:41:10Z
         ca_subCA_das_2012090703.nc,26.90 Mbytes,2016-11-04T20:41:09Z
         ca_subCA_das_2012090621.nc,26.90 Mbytes,2016-11-04T20:41:09Z
         ca_subCA_das_2012090615.nc,26.90 Mbytes,2016-11-04T20:41:08Z
         ca_subCA_das_2012090609.nc,26.90 Mbytes,2016-11-04T20:41:08Z
         ca_subCA_das_2012090603.nc,26.90 Mbytes,2016-11-04T20:41:07Z
         ca_subCA_das_2012090521.nc,26.90 Mbytes,2016-11-04T20:41:06Z
         ca_subCA_das_2012090515.nc,26.90 Mbytes,2016-11-04T20:41:06Z
         ca_subCA_das_2012090509.nc,26.90 Mbytes,2016-11-04T20:41:05Z
         ca_subCA_das_2012090503.nc,26.90 Mbytes,2016-11-04T20:41:05Z
         ca_subCA_das_2012090421.nc,26.90 Mbytes,2016-11-04T20:41:04Z
         ca_subCA_das_2012090415.nc,26.90 Mbytes,2016-11-04T20:41:03Z
         ca_subCA_das_2012090409.nc,26.90 Mbytes,2016-11-04T20:41:03Z
         ca_subCA_das_2012090403.nc,26.90 Mbytes,2016-11-04T20:41:02Z
         ca_subCA_das_2012090321.nc,26.90 Mbytes,2016-11-04T20:41:02Z
         ca_subCA_das_2012090315.nc,26.90 Mbytes,2016-11-04T20:41:01Z
         ca_subCA_das_2012090309.nc,26.90 Mbytes,2016-11-04T20:41:00Z
         ca_subCA_das_2012090303.nc,26.90 Mbytes,2016-11-04T20:41:00Z
         ca_subCA_das_2012090221.nc,26.90 Mbytes,2016-11-04T20:40:59Z
         ca_subCA_das_2012090215.nc,26.90 Mbytes,2016-11-04T20:40:59Z
         ca_subCA_das_2012090209.nc,26.90 Mbytes,2016-11-04T20:40:58Z
         ca_subCA_das_2012090203.nc,26.90 Mbytes,2016-11-04T20:40:57Z
         ca_subCA_das_2012090121.nc,26.90 Mbytes,2016-11-04T20:40:57Z
         ca_subCA_das_2012090115.nc,26.90 Mbytes,2016-11-04T20:40:56Z
         ca_subCA_das_2012090109.nc,26.90 Mbytes,2016-11-04T20:40:56Z
         ca_subCA_das_2012090103.nc,26.90 Mbytes,2016-11-04T20:40:55Z
         ca_subCA_das_2012083121.nc,26.90 Mbytes,2016-11-04T20:40:54Z
         ca_subCA_das_2012083115.nc,26.90 Mbytes,2016-11-04T20:40:54Z
         ca_subCA_das_2012083109.nc,26.90 Mbytes,2016-11-04T20:40:53Z
         ca_subCA_das_2012083103.nc,26.90 Mbytes,2016-11-04T20:40:52Z
         ca_subCA_das_2012083021.nc,26.90 Mbytes,2016-11-04T20:40:51Z
         ca_subCA_das_2012083015.nc,26.90 Mbytes,2016-11-04T20:40:51Z
         ca_subCA_das_2012083009.nc,26.90 Mbytes,2016-11-04T20:40:50Z
         ca_subCA_das_2012083003.nc,26.90 Mbytes,2016-11-04T20:40:49Z
         ca_subCA_das_2012082921.nc,26.90 Mbytes,2016-11-04T20:40:48Z
         ca_subCA_das_2012082915.nc,26.90 Mbytes,2016-11-04T20:40:47Z
         ca_subCA_das_2012082909.nc,26.90 Mbytes,2016-11-04T20:40:46Z
         ca_subCA_das_2012082903.nc,26.90 Mbytes,2016-11-04T20:40:46Z
         ca_subCA_das_2012082821.nc,26.90 Mbytes,2016-11-04T20:40:45Z
         ca_subCA_das_2012082815.nc,26.90 Mbytes,2016-11-04T20:40:44Z
         ca_subCA_das_2012082809.nc,26.90 Mbytes,2016-11-04T20:40:44Z
         ca_subCA_das_2012082803.nc,26.90 Mbytes,2016-11-04T20:40:43Z
         ca_subCA_das_2012082721.nc,26.90 Mbytes,2016-11-04T20:40:42Z
         ca_subCA_das_2012082715.nc,26.90 Mbytes,2016-11-04T20:40:41Z
         ca_subCA_das_2012082709.nc,26.90 Mbytes,2016-11-04T20:40:41Z
         ca_subCA_das_2012082703.nc,26.90 Mbytes,2016-11-04T20:40:40Z
         ca_subCA_das_2012082621.nc,26.90 Mbytes,2016-11-04T20:40:39Z
         ca_subCA_das_2012082615.nc,26.90 Mbytes,2016-11-04T20:40:38Z
         ca_subCA_das_2012082609.nc,26.90 Mbytes,2016-11-04T20:40:37Z
         ca_subCA_das_2012082603.nc,26.90 Mbytes,2016-11-04T20:40:37Z
         ca_subCA_das_2012082521.nc,26.90 Mbytes,2016-11-04T20:40:36Z
         ca_subCA_das_2012082515.nc,26.90 Mbytes,2016-11-04T20:40:36Z
         ca_subCA_das_2012082509.nc,26.90 Mbytes,2016-11-04T20:40:35Z
         ca_subCA_das_2012082503.nc,26.90 Mbytes,2016-11-04T20:40:34Z
         ca_subCA_das_2012082421.nc,26.90 Mbytes,2016-11-04T20:40:34Z
         ca_subCA_das_2012082415.nc,26.90 Mbytes,2016-11-04T20:40:33Z
         ca_subCA_das_2012082409.nc,26.90 Mbytes,2016-11-04T20:40:32Z
         ca_subCA_das_2012082403.nc,26.90 Mbytes,2016-11-04T20:40:32Z
         ca_subCA_das_2012082321.nc,26.90 Mbytes,2016-11-04T20:40:31Z
         ca_subCA_das_2012082315.nc,26.90 Mbytes,2016-11-04T20:40:31Z
         ca_subCA_das_2012082309.nc,26.90 Mbytes,2016-11-04T20:40:30Z
         ca_subCA_das_2012082303.nc,26.90 Mbytes,2016-11-04T20:40:30Z
         ca_subCA_das_2012082221.nc,26.90 Mbytes,2016-11-04T20:40:29Z
         ca_subCA_das_2012082215.nc,26.90 Mbytes,2016-11-04T20:40:28Z
         ca_subCA_das_2012082209.nc,26.90 Mbytes,2016-11-04T20:40:28Z
         ca_subCA_das_2012082203.nc,26.90 Mbytes,2016-11-04T20:40:27Z
         ca_subCA_das_2012082121.nc,26.90 Mbytes,2016-11-04T20:40:27Z
         ca_subCA_das_2012082115.nc,26.90 Mbytes,2016-11-04T20:40:26Z
         ca_subCA_das_2012082109.nc,26.90 Mbytes,2016-11-04T20:40:25Z
         ca_subCA_das_2012082103.nc,26.90 Mbytes,2016-11-04T20:40:24Z
         ca_subCA_das_2012082021.nc,26.90 Mbytes,2016-11-04T20:40:23Z
         ca_subCA_das_2012082015.nc,26.90 Mbytes,2016-11-04T20:40:23Z
         ca_subCA_das_2012082009.nc,26.90 Mbytes,2016-11-04T20:40:22Z
         ca_subCA_das_2012082003.nc,26.90 Mbytes,2016-11-04T20:40:21Z
         ca_subCA_das_2012081921.nc,26.90 Mbytes,2016-11-04T20:40:21Z
         ca_subCA_das_2012081915.nc,26.90 Mbytes,2016-11-04T20:40:20Z
         ca_subCA_das_2012081909.nc,26.90 Mbytes,2016-11-04T20:40:20Z
         ca_subCA_das_2012081903.nc,26.90 Mbytes,2016-11-04T20:40:19Z
         ca_subCA_das_2012081821.nc,26.90 Mbytes,2016-11-04T20:40:19Z
         ca_subCA_das_2012081815.nc,26.90 Mbytes,2016-11-04T20:40:18Z
         ca_subCA_das_2012081809.nc,26.90 Mbytes,2016-11-04T20:40:17Z
         ca_subCA_das_2012081803.nc,26.90 Mbytes,2016-11-04T20:40:16Z
         ca_subCA_das_2012081721.nc,26.90 Mbytes,2016-11-04T20:40:16Z
         ca_subCA_das_2012081715.nc,26.90 Mbytes,2016-11-04T20:40:15Z
         ca_subCA_das_2012081709.nc,26.90 Mbytes,2016-11-04T20:40:15Z
         ca_subCA_das_2012081703.nc,26.90 Mbytes,2016-11-04T20:40:14Z
         ca_subCA_das_2012081621.nc,26.90 Mbytes,2016-11-04T20:40:13Z
         ca_subCA_das_2012081615.nc,26.90 Mbytes,2016-11-04T20:40:12Z
         ca_subCA_das_2012081609.nc,26.90 Mbytes,2016-11-04T20:40:11Z
         ca_subCA_das_2012081603.nc,26.90 Mbytes,2016-11-04T20:40:11Z
         ca_subCA_das_2012081521.nc,26.90 Mbytes,2016-11-04T20:40:10Z
         ca_subCA_das_2012081515.nc,26.90 Mbytes,2016-11-04T20:40:10Z
         ca_subCA_das_2012081509.nc,26.90 Mbytes,2016-11-04T20:40:09Z
         ca_subCA_das_2012081503.nc,26.90 Mbytes,2016-11-04T20:40:08Z
         ca_subCA_das_2012081421.nc,26.90 Mbytes,2016-11-04T20:40:08Z
         ca_subCA_das_2012081415.nc,26.90 Mbytes,2016-11-04T20:40:07Z
         ca_subCA_das_2012081409.nc,26.90 Mbytes,2016-11-04T20:40:05Z
         ca_subCA_das_2012081403.nc,26.90 Mbytes,2016-11-04T20:40:05Z
         ca_subCA_das_2012081321.nc,26.90 Mbytes,2016-11-04T20:40:04Z
         ca_subCA_das_2012081315.nc,26.90 Mbytes,2016-11-04T20:40:03Z
         ca_subCA_das_2012081309.nc,26.90 Mbytes,2016-11-04T20:40:03Z
         ca_subCA_das_2012081303.nc,26.90 Mbytes,2016-11-04T20:40:02Z
         ca_subCA_das_2012081221.nc,26.90 Mbytes,2016-11-04T20:40:01Z
         ca_subCA_das_2012081215.nc,26.90 Mbytes,2016-11-04T20:40:01Z
         ca_subCA_das_2012081209.nc,26.90 Mbytes,2016-11-04T20:40:00Z
         ca_subCA_das_2012081203.nc,26.90 Mbytes,2016-11-04T20:39:59Z
         ca_subCA_das_2012081121.nc,26.90 Mbytes,2016-11-04T20:39:59Z
         ca_subCA_das_2012081115.nc,26.90 Mbytes,2016-11-04T20:39:58Z
         ca_subCA_das_2012081109.nc,26.90 Mbytes,2016-11-04T20:39:57Z
         ca_subCA_das_2012081103.nc,26.90 Mbytes,2016-11-04T20:39:57Z
         ca_subCA_das_2012081021.nc,26.90 Mbytes,2016-11-04T20:39:56Z
         ca_subCA_das_2012081015.nc,26.90 Mbytes,2016-11-04T20:39:56Z
         ca_subCA_das_2012081009.nc,26.90 Mbytes,2016-11-04T20:39:55Z
         ca_subCA_das_2012081003.nc,26.90 Mbytes,2016-11-04T20:39:54Z
         ca_subCA_das_2012080921.nc,26.90 Mbytes,2016-11-04T20:39:54Z
         ca_subCA_das_2012080915.nc,26.90 Mbytes,2016-11-04T20:39:53Z
         ca_subCA_das_2012080909.nc,26.90 Mbytes,2016-11-04T20:39:53Z
         ca_subCA_das_2012080903.nc,26.90 Mbytes,2016-11-04T20:39:52Z
         ca_subCA_das_2012080821.nc,26.90 Mbytes,2016-11-04T20:39:51Z
         ca_subCA_das_2012080815.nc,26.90 Mbytes,2016-11-04T20:39:50Z
         ca_subCA_das_2012080809.nc,26.90 Mbytes,2016-11-04T20:39:50Z
         ca_subCA_das_2012080803.nc,26.90 Mbytes,2016-11-04T20:39:49Z
         ca_subCA_das_2012080721.nc,26.90 Mbytes,2016-11-04T20:39:48Z
         ca_subCA_das_2012080715.nc,26.90 Mbytes,2016-11-04T20:39:47Z
         ca_subCA_das_2012080709.nc,26.90 Mbytes,2016-11-04T20:39:46Z
         ca_subCA_das_2012080703.nc,26.90 Mbytes,2016-11-04T20:39:45Z
         ca_subCA_das_2012080621.nc,26.90 Mbytes,2016-11-04T20:39:45Z
         ca_subCA_das_2012080615.nc,26.90 Mbytes,2016-11-04T20:39:44Z
         ca_subCA_das_2012080609.nc,26.90 Mbytes,2016-11-04T20:39:43Z
         ca_subCA_das_2012080603.nc,26.90 Mbytes,2016-11-04T20:39:43Z
         ca_subCA_das_2012080521.nc,26.90 Mbytes,2016-11-04T20:39:42Z
         ca_subCA_das_2012080515.nc,26.90 Mbytes,2016-11-04T20:39:42Z
         ca_subCA_das_2012080509.nc,26.90 Mbytes,2016-11-04T20:39:41Z
         ca_subCA_das_2012080503.nc,26.90 Mbytes,2016-11-04T20:39:41Z
         ca_subCA_das_2012080421.nc,26.90 Mbytes,2016-11-04T20:39:40Z
         ca_subCA_das_2012080415.nc,26.90 Mbytes,2016-11-04T20:39:39Z
         ca_subCA_das_2012080409.nc,26.90 Mbytes,2016-11-04T20:39:38Z
         ca_subCA_das_2012080403.nc,26.90 Mbytes,2016-11-04T20:39:38Z
         ca_subCA_das_2012080321.nc,26.90 Mbytes,2016-11-04T20:39:37Z
         ca_subCA_das_2012080315.nc,26.90 Mbytes,2016-11-04T20:39:36Z
         ca_subCA_das_2012080309.nc,26.90 Mbytes,2016-11-04T20:39:36Z
         ca_subCA_das_2012080303.nc,26.90 Mbytes,2016-11-04T20:39:35Z
         ca_subCA_das_2012080221.nc,26.90 Mbytes,2016-11-04T20:39:34Z
         ca_subCA_das_2012080215.nc,26.90 Mbytes,2016-11-04T20:39:33Z
         ca_subCA_das_2012080209.nc,26.90 Mbytes,2016-11-04T20:39:33Z
         ca_subCA_das_2012080203.nc,26.90 Mbytes,2016-11-04T20:39:32Z
         ca_subCA_das_2012080121.nc,26.90 Mbytes,2016-11-04T20:39:31Z
         ca_subCA_das_2012080115.nc,26.90 Mbytes,2016-11-04T20:39:31Z
         ca_subCA_das_2012080109.nc,26.90 Mbytes,2016-11-04T20:39:30Z
         ca_subCA_das_2012080103.nc,26.90 Mbytes,2016-11-04T20:39:29Z
         ca_subCA_bio_2018063021.nc,85.64 Mbytes,2018-07-01T22:05:14Z
         ca_subCA_bio_2018063015.nc,85.64 Mbytes,2018-07-01T05:36:09Z
         ca_subCA_bio_2018063009.nc,85.64 Mbytes,2018-07-01T05:56:20Z
         ca_subCA_bio_2018063003.nc,85.64 Mbytes,2018-07-01T03:06:09Z
         ca_subCA_bio_2018062921.nc,85.64 Mbytes,2018-06-30T22:05:14Z
